date,Order_ID,Company,Company_Region,Product_ID,Product,Customer_ID,Product Category01,Product Category02,Product Category03,Quantity,unit,price_per_case
1/31/2023,6533675,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,688,case,41.0
1/31/2023,6158292,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,225,case,49.0
1/31/2023,6158292,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,927,case,41.0
1/31/2023,6630562,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,617,case,37.0
1/31/2023,6630562,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,44,case,49.0
1/31/2023,6630562,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,143,case,41.0
2/1/2023,6392337,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,60,case,43.0
2/1/2023,6424606,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,22,case,45.0
2/1/2023,6424606,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,30,case,44.0
2/1/2023,6424606,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,28,case,43.0
2/1/2023,6969337,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,218,case,43.0
2/1/2023,6969337,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,219,case,44.0
2/1/2023,6969337,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,251,case,36.0
2/1/2023,6235132,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,283,case,45.0
2/1/2023,6235132,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,486,case,45.0
2/1/2023,6179822,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,215,case,43.0
2/1/2023,6235132,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,458,case,49.0
2/1/2023,6392337,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,395,case,49.0
2/1/2023,6392337,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,651,case,45.0
2/1/2023,6179822,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,951,case,49.0
2/2/2023,6862440,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,63,case,36.0
2/2/2023,6862440,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,39,case,47.0
2/2/2023,6517458,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,228,case,38.0
2/2/2023,6517458,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,926,case,47.0
2/2/2023,6680781,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,47,case,38.0
2/2/2023,6862440,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,69,case,38.0
2/2/2023,6680781,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,663,case,36.0
2/2/2023,6680781,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,406,case,47.0
2/3/2023,6788142,131,South,11931,AVO48CNV1,NUGNC,48.0,CNV,1,23,case,38.0
2/3/2023,6788142,131,South,11541,AVO60CNV1,NUGNC,60.0,CNV,1,31,case,39.0
2/3/2023,6788142,131,South,11501,AVO32CNV1,NUGNC,32.0,CNV,1,25,case,36.0
2/3/2023,6671884,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,1012,case,38.0
2/3/2023,6671884,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,248,case,40.0
2/3/2023,6213051,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,46,case,39.0
2/3/2023,6213051,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,26,case,40.0
2/3/2023,6612469,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,699,case,39.0
2/3/2023,6612469,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,122,case,38.0
2/3/2023,6612469,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,46,case,40.0
2/3/2023,6213051,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,64,case,37.0
2/4/2023,6568662,131,South,11829,AVO32CNV2,DHSFG,32.0,CNV,#2,70,case,46.0
2/4/2023,6414015,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,50,case,38.0
2/4/2023,6414015,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,53,case,50.0
2/4/2023,6568662,131,South,11501,AVO32CNV1,DHSFG,32.0,CNV,1,53,case,50.0
2/4/2023,6568662,131,South,11541,AVO60CNV1,DHSFG,60.0,CNV,1,76,case,50.0
2/4/2023,6414015,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,68,case,46.0
2/4/2023,6715159,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,630,case,50.0
2/4/2023,6715159,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,186,case,39.0
2/4/2023,6715159,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,69,case,46.0
2/5/2023,6688050,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,49,case,47.0
2/5/2023,6869074,121,South,11177,AVO32ORG0,UHWTA,32.0,ORG,0,215,case,46.0
2/5/2023,6916096,121,South,11385,AVO48CNV2,FNHOH,48.0,CNV,#2,218,case,46.0
2/5/2023,6916096,121,South,11133,AVO60CNV2,FNHOH,60.0,CNV,#2,240,case,43.0
2/5/2023,6916096,121,South,11385,AVO48CNV2,FNHOH,48.0,CNV,#2,293,case,46.0
2/5/2023,6688050,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,618,case,38.0
2/5/2023,6522902,131,North,11385,AVO48CNV2,YDGBX,48.0,CNV,#2,119,case,46.0
2/5/2023,6247399,121,South,11931,AVO48CNV1,SSXAO,48.0,CNV,1,207,case,42.0
2/5/2023,6247399,121,South,11385,AVO48CNV2,SSXAO,48.0,CNV,#2,316,case,46.0
2/5/2023,6247399,121,South,11385,AVO48CNV2,SSXAO,48.0,CNV,#2,338,case,46.0
2/5/2023,6869074,121,South,11385,AVO48CNV2,UHWTA,48.0,CNV,#2,211,case,46.0
2/5/2023,6869074,121,South,11931,AVO48CNV1,UHWTA,48.0,CNV,1,209,case,42.0
2/5/2023,6950340,131,South,11501,AVO32CNV1,QKCFN,32.0,CNV,1,268,case,42.0
2/5/2023,6950340,131,South,11829,AVO32CNV2,QKCFN,32.0,CNV,#2,274,case,47.0
2/5/2023,6950340,131,South,11541,AVO60CNV1,QKCFN,60.0,CNV,1,274,case,38.0
2/5/2023,6749817,131,South,11829,AVO32CNV2,LNKCV,32.0,CNV,#2,235,case,47.0
2/5/2023,6338595,121,South,11931,AVO48CNV1,VAQIM,48.0,CNV,1,312,case,42.0
2/5/2023,6170829,121,South,11133,AVO60CNV2,BDZIE,60.0,CNV,#2,212,case,36.0
2/5/2023,6170829,121,South,11829,AVO32CNV2,BDZIE,32.0,CNV,#2,118,case,47.0
2/5/2023,6170829,121,South,11177,AVO32ORG0,BDZIE,32.0,ORG,0,169,case,48.0
2/5/2023,6338595,121,South,11829,AVO32CNV2,VAQIM,32.0,CNV,#2,274,case,47.0
2/5/2023,6338595,121,South,11385,AVO48CNV2,VAQIM,48.0,CNV,#2,289,case,46.0
2/5/2023,6755352,121,South,11829,AVO32CNV2,BUYLI,32.0,CNV,#2,189,case,47.0
2/5/2023,6755352,121,South,11931,AVO48CNV1,BUYLI,48.0,CNV,1,254,case,42.0
2/5/2023,6749817,131,South,11541,AVO60CNV1,LNKCV,60.0,CNV,1,182,case,38.0
2/5/2023,6186321,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,53,case,38.0
2/5/2023,6186321,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,24,case,46.0
2/5/2023,6186321,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,54,case,47.0
2/5/2023,6755352,121,South,11133,AVO60CNV2,BUYLI,60.0,CNV,#2,130,case,48.0
2/5/2023,6749817,131,South,11931,AVO48CNV1,LNKCV,48.0,CNV,1,191,case,42.0
2/5/2023,6688050,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,339,case,42.0
2/6/2023,6468251,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,2576,kg,50.0
2/6/2023,6468251,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,5107,kg,50.0
2/6/2023,6221585,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,1007,case,47.0
2/6/2023,6221585,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,210,case,43.0
2/6/2023,6352405,131,South,11931,AVO48CNV1,NUGNC,48.0,CNV,1,41,case,47.0
2/6/2023,6468251,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,5774,kg,47.0
2/6/2023,6357692,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,15,case,43.0
2/6/2023,6352405,131,South,11541,AVO60CNV1,NUGNC,60.0,CNV,1,46,case,50.0
2/6/2023,6119540,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,28,case,43.0
2/6/2023,6119540,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,47,case,47.0
2/6/2023,6119540,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,37,case,50.0
2/6/2023,6136155,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,255,case,42.0
2/6/2023,6136155,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,168,case,47.0
2/6/2023,6136155,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,171,case,43.0
2/6/2023,6357692,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,253,case,47.0
2/6/2023,6357692,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,615,case,50.0
2/6/2023,6352405,131,South,11501,AVO32CNV1,NUGNC,32.0,CNV,1,35,case,50.0
2/7/2023,6258356,131,North,11501,AVO32CNV1,SIODI,,CNV,1,530,case,42.0
2/7/2023,6730276,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,1018,case,43.0
2/7/2023,6506763,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,36,case,40.0
2/7/2023,6258356,131,North,11541,AVO60CNV1,SIODI,,CNV,1,224,case,48.0
2/7/2023,6506763,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,65,case,48.0
2/7/2023,6506763,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,64,case,37.0
2/7/2023,6730276,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,272,case,40.0
2/7/2023,6653151,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,129,case,40.0
2/7/2023,6603592,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,5265,kg,43.0
2/7/2023,6653151,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,105,case,37.0
2/7/2023,6653151,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,292,case,45.0
2/7/2023,6603592,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,6441,kg,48.0
2/7/2023,6258356,131,North,11931,AVO48CNV1,SIODI,,CNV,1,493,case,43.0
2/7/2023,6603592,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,372,kg,40.0
2/8/2023,6459005,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,174,case,40.0
2/8/2023,6824447,131,South,11385,AVO48CNV2,ZKELA,48.0,,#2,62,case,40.0
2/8/2023,6824447,131,South,11829,AVO32CNV2,ZKELA,32.0,,#2,47,case,38.0
2/8/2023,6140903,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,621,case,42.0
2/8/2023,6621921,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,281,case,38.0
2/8/2023,6140903,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,51,case,38.0
2/8/2023,6459005,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,260,case,44.0
2/8/2023,6621921,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,951,case,41.0
2/8/2023,6759669,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,239,case,42.0
2/8/2023,6759669,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,433,case,41.0
2/8/2023,6759669,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,406,case,38.0
2/8/2023,6955534,131,South,11541,AVO60CNV1,DHSFG,60.0,CNV,1,77,case,42.0
2/8/2023,6955534,131,South,11501,AVO32CNV1,DHSFG,32.0,CNV,1,79,case,38.0
2/8/2023,6955534,131,South,11829,AVO32CNV2,DHSFG,32.0,CNV,#2,91,case,38.0
2/8/2023,6459005,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,284,case,38.0
2/8/2023,6140903,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,416,case,41.0
2/8/2023,6824447,131,South,11541,AVO60CNV1,ZKELA,60.0,,1,63,case,42.0
2/9/2023,6513169,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,29,case,41.0
2/9/2023,6373078,131,South,11541,AVO60CNV1,NUGNC,60.0,CNV,1,37,case,41.0
2/9/2023,6513169,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,28,case,48.0
2/9/2023,6807279,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,308,case,41.0
2/9/2023,6807279,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,949,case,49.0
2/9/2023,6513169,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,38,case,41.0
2/9/2023,6767575,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,124,case,49.0
2/9/2023,6767575,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,639,case,41.0
2/9/2023,6373078,131,South,11931,AVO48CNV1,NUGNC,48.0,CNV,1,24,case,49.0
2/9/2023,6373078,131,South,11501,AVO32CNV1,NUGNC,32.0,CNV,1,28,case,50.0
2/9/2023,6767575,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,12,case,41.0
2/10/2023,6229928,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,215,case,46.0
2/10/2023,6229928,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,698,case,35.0
2/10/2023,6957703,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,42,case,47.0
2/10/2023,6957703,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,25,case,35.0
2/10/2023,6957703,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,36,case,41.0
2/10/2023,6644215,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,964,case,46.0
2/10/2023,6644215,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,267,case,47.0
2/10/2023,6229928,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,28,case,47.0
2/11/2023,6887789,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,25,case,45.0
2/11/2023,6374945,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,650,case,46.0
2/11/2023,6374945,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,374,case,41.0
2/11/2023,6374945,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,33,case,42.0
2/11/2023,6887789,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,21,case,42.0
2/11/2023,6887789,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,46,case,46.0
2/12/2023,6695002,121,South,11385,AVO48CNV2,UHWTA,48.0,CNV,#2,220,case,45.0
2/12/2023,6893692,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,63,case,45.0
2/12/2023,6893692,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,39,case,49.0
2/12/2023,6352094,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,25,case,46.0
2/12/2023,6352094,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,494,case,47.0
2/12/2023,6352094,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,588,case,49.0
2/12/2023,6738219,131,South,11931,AVO48CNV1,NUGNC,48.0,CNV,1,26,case,47.0
2/12/2023,6738219,131,South,11541,AVO60CNV1,NUGNC,60.0,CNV,1,47,case,49.0
2/12/2023,6738219,131,South,11501,AVO32CNV1,NUGNC,32.0,CNV,1,24,case,37.0
2/12/2023,6517135,131,South,11541,AVO60CNV1,DHSFG,60.0,CNV,1,63,case,49.0
2/12/2023,6517135,131,South,11501,AVO32CNV1,DHSFG,32.0,CNV,1,98,case,37.0
2/12/2023,6517135,131,South,11829,AVO32CNV2,DHSFG,32.0,CNV,#2,69,case,46.0
2/12/2023,6323209,121,South,11931,AVO48CNV1,SSXAO,48.0,CNV,1,299,case,47.0
2/12/2023,6323209,121,South,11385,AVO48CNV2,SSXAO,48.0,CNV,#2,329,case,45.0
2/12/2023,6323209,121,South,11385,AVO48CNV2,SSXAO,48.0,CNV,#2,214,case,45.0
2/12/2023,6893692,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,37,case,46.0
2/12/2023,6652913,131,South,11501,AVO32CNV1,YEXWZ,32.0,CNV,1,167,case,37.0
2/12/2023,6695002,121,South,11931,AVO48CNV1,UHWTA,48.0,CNV,1,293,case,47.0
2/12/2023,6652913,131,South,11385,AVO48CNV2,YEXWZ,48.0,CNV,#2,154,case,45.0
2/12/2023,6218420,121,South,11931,AVO48CNV1,OBXGD,48.0,CNV,1,308,case,47.0
2/12/2023,6218420,121,South,11177,AVO32ORG0,OBXGD,32.0,ORG,0,173,case,40.0
2/12/2023,6218420,121,South,11133,AVO60CNV2,OBXGD,60.0,CNV,#2,128,case,40.0
2/12/2023,6832378,131,North,11501,AVO32CNV1,LGBQS,32.0,CNV,1,169,case,37.0
2/12/2023,6832378,131,North,11829,AVO32CNV2,LGBQS,32.0,CNV,#2,144,case,46.0
2/12/2023,6832378,131,North,11541,AVO60CNV1,LGBQS,60.0,CNV,1,328,case,49.0
2/12/2023,6695002,121,South,11177,AVO32ORG0,UHWTA,32.0,ORG,0,281,case,50.0
2/12/2023,6331555,121,South,11931,AVO48CNV1,VAQIM,48.0,CNV,1,322,case,47.0
2/12/2023,6652913,131,South,11931,AVO48CNV1,YEXWZ,48.0,CNV,1,167,case,47.0
2/12/2023,6643289,131,South,11829,AVO32CNV2,QKCFN,32.0,CNV,#2,274,case,46.0
2/12/2023,6643289,131,South,11501,AVO32CNV1,QKCFN,32.0,CNV,1,259,case,37.0
2/12/2023,6643289,131,South,11541,AVO60CNV1,QKCFN,60.0,CNV,1,265,case,49.0
2/12/2023,6331555,121,South,11829,AVO32CNV2,VAQIM,32.0,CNV,#2,254,case,46.0
2/12/2023,6919388,131,South,11501,AVO32CNV1,SGTJP,32.0,CNV,1,54,case,37.0
2/12/2023,6919388,131,South,11829,AVO32CNV2,SGTJP,32.0,CNV,#2,54,case,46.0
2/12/2023,6919388,131,South,11385,AVO48CNV2,SGTJP,48.0,CNV,#2,56,case,45.0
2/12/2023,6331555,121,South,11385,AVO48CNV2,VAQIM,48.0,CNV,#2,348,case,45.0
2/12/2023,6439161,121,South,11931,AVO48CNV1,PMYFX,48.0,CNV,1,265,case,47.0
2/12/2023,6439161,121,South,11829,AVO32CNV2,PMYFX,32.0,CNV,#2,288,case,46.0
2/13/2023,6557071,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,61,case,49.0
2/13/2023,6829511,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,309,case,42.0
2/13/2023,6829511,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,217,case,49.0
2/13/2023,6829511,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,188,case,37.0
2/13/2023,6614147,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,284,case,37.0
2/13/2023,6614147,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,983,case,47.0
2/13/2023,6557071,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,34,case,37.0
2/13/2023,6238043,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,107,case,47.0
2/13/2023,6238043,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,37,case,37.0
2/13/2023,6238043,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,606,case,39.0
2/13/2023,6212063,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,476,case,47.0
2/13/2023,6557071,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,40,case,39.0
2/13/2023,6212063,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,263,case,39.0
2/13/2023,6212063,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,505,case,45.0
2/14/2023,6980923,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,244,case,44.0
2/14/2023,6980923,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,123,case,44.0
2/14/2023,6980923,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,154,case,45.0
2/14/2023,6958396,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,40,case,45.0
2/14/2023,6958396,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,55,case,44.0
2/14/2023,6720471,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,643,case,50.0
2/14/2023,6720471,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,322,case,50.0
2/14/2023,6733541,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,587,case,43.0
2/14/2023,6733541,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,457,case,50.0
2/14/2023,6733541,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,270,case,50.0
2/14/2023,6720471,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,28,case,45.0
2/14/2023,6261964,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,941,case,50.0
2/14/2023,6261964,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,318,case,45.0
2/14/2023,6958396,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,26,case,50.0
2/15/2023,6193712,131,North,11829,AVO32CNV2,QPDXK,32.0,,#2,36,case,45.0
2/15/2023,6193712,131,North,11931,AVO48CNV1,QPDXK,48.0,,1,413,case,49.0
2/15/2023,6193712,131,North,11541,AVO60CNV1,QPDXK,60.0,,1,569,case,49.0
2/15/2023,6403401,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,205,case,45.0
2/15/2023,6397680,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,46,case,50.0
2/15/2023,6272865,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,211,case,49.0
2/15/2023,6272865,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,455,case,49.0
2/15/2023,6272865,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,535,case,48.0
2/15/2023,6714267,131,South,11501,AVO32CNV1,NUGNC,32.0,CNV,1,22,case,48.0
2/15/2023,6714267,131,South,11541,AVO60CNV1,NUGNC,60.0,CNV,1,36,case,49.0
2/15/2023,6714267,131,South,11931,AVO48CNV1,NUGNC,48.0,CNV,1,38,case,49.0
2/15/2023,6121352,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,1018,case,49.0
2/15/2023,6121352,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,232,case,45.0
2/15/2023,6403401,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,103,case,50.0
2/15/2023,6403401,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,248,case,45.0
2/15/2023,6397680,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,38,case,45.0
2/15/2023,6397680,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,70,case,49.0
2/16/2023,6728123,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,972,case,41.0
2/16/2023,6728123,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,294,case,38.0
2/16/2023,6888617,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,53,case,38.0
2/16/2023,6451991,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,7039,kg,36.0
2/16/2023,6961316,131,South,11541,AVO60CNV1,DHSFG,60.0,CNV,1,99,case,36.0
2/16/2023,6961316,131,South,11501,AVO32CNV1,DHSFG,32.0,CNV,1,60,case,47.0
2/16/2023,6961316,131,South,11829,AVO32CNV2,DHSFG,32.0,CNV,#2,79,case,38.0
2/16/2023,6451991,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,734,kg,38.0
2/16/2023,6451991,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,2836,kg,41.0
2/16/2023,6888617,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,26,case,49.0
2/16/2023,6888617,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,37,case,36.0
2/17/2023,6317309,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,68,case,38.0
2/17/2023,6119332,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,36,case,38.0
2/17/2023,6119332,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,56,case,44.0
2/17/2023,6119332,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,27,case,36.0
2/17/2023,6317309,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,667,case,36.0
2/17/2023,6581482,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,205,case,38.0
2/17/2023,6581482,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,997,case,37.0
2/17/2023,6317309,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,217,case,37.0
2/18/2023,6715002,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,54,case,40.0
2/18/2023,6351546,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,4011,kg,50.0
2/18/2023,6351546,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,644,kg,47.0
2/18/2023,6715002,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,70,case,38.0
2/18/2023,6592633,131,South,11931,AVO48CNV1,NUGNC,48.0,CNV,1,33,case,50.0
2/18/2023,6715002,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,20,case,47.0
2/18/2023,6592633,131,South,11501,AVO32CNV1,NUGNC,32.0,CNV,1,41,case,47.0
2/18/2023,6351546,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,7876,kg,40.0
2/18/2023,6592633,131,South,11541,AVO60CNV1,NUGNC,60.0,CNV,1,44,case,40.0
2/19/2023,6710055,131,South,11541,AVO60CNV1,ZKELA,60.0,CNV,1,25,case,44.0
2/19/2023,6710055,131,South,11385,AVO48CNV2,ZKELA,48.0,CNV,#2,48,case,41.0
2/19/2023,6710055,131,South,11829,AVO32CNV2,ZKELA,32.0,CNV,#2,52,case,47.0
2/19/2023,6371707,131,South,11541,AVO60CNV1,QKCFN,60.0,CNV,1,290,case,44.0
2/19/2023,6371707,131,South,11501,AVO32CNV1,QKCFN,32.0,CNV,1,274,case,48.0
2/19/2023,6371707,131,South,11829,AVO32CNV2,QKCFN,32.0,CNV,#2,294,case,47.0
2/19/2023,6944911,131,South,11931,AVO48CNV1,LNKCV,48.0,CNV,1,176,case,45.0
